779.0 345.4409448818898
781.0 357.54330708661416
719.0 340.1417322834646
721.0 384.8307086614173
755.0 361.7795275590551
707.0 366.90157480314963
771.0 370.18503937007875
751.0 369.03937007874015
779.0 380.11811023622045
761.0 373.38188976377955
714.0 368.90944881889766
763.0 360.84645669291336
856.0 393.16141732283467
793.0 381.18503937007875
883.0 368.6692913385827
723.0 382.3622047244094
725.0 375.0
803.0 360.98425196850394
780.0 360.98425196850394
775.0 370.51181102362204
760.0 364.1929133858268
733.0 378.6496062992126
736.0 373.244094488189
738.0 373.0314960629921
817.0 371.62204724409446
703.0 377.61811023622045
742.0 374.75984251968504
754.0 369.62992125984255
708.0 390.0590551181102
765.0 372.1692913385827
731.0 396.0590551181102
743.0 381.90944881889766
699.0 381.8228346456693
794.0 369.1496062992126
702.0 388.2755905511811
683.0 368.0590551181102
739.0 382.76377952755905
755.0 382.51181102362204
837.0 378.9448818897638
766.0 389.3582677165354
773.0 382.33858267716533
755.0 368.26771653543307
722.0 369.996062992126
788.0 388.0472440944882
728.0 388.20866141732284
781.0 364.8976377952756
752.0 377.2992125984252
664.0 375.71259842519686
711.0 386.4448818897638
807.0 369.251968503937
711.0 378.38582677165357
756.0 370.9803149606299
715.0 374.1456692913386
672.0 381.3937007874016
815.0 384.62992125984255
711.0 386.38582677165357
686.0 373.996062992126
690.0 361.87007874015745
679.0 365.748031496063
693.0 384.1653543307087
699.0 382.76377952755905
694.0 380.003937007874
718.0 370.6692913385827
718.0 374.31889763779526
750.0 377.78740157480314
704.0 382.73622047244095
701.0 386.9803149606299
749.0 382.74015748031496
769.0 394.87007874015745
692.0 373.7992125984252
685.0 377.3582677165354
730.0 362.755905511811
755.0 379.4803149606299
699.0 365.29527559055117
698.0 361.09448818897636
715.0 366.96062992125985
750.0 373.66141732283467
684.0 380.3070866141732
703.0 376.31889763779526
694.0 389.1968503937008
694.0 367.56692913385825
694.0 376.1692913385827
693.0 363.88188976377955
686.0 367.8346456692913
683.0 379.63385826771656
689.0 382.38188976377955
727.0 387.93700787401576
733.0 375.18503937007875
741.0 390.43307086614175
698.0 383.92913385826773
800.0 371.40157480314963
737.0 398.2716535433071
731.0 385.07086614173227
750.0 399.01574803149606
699.0 347.04330708661416
734.0 358.46062992125985
749.0 369.5314960629921
698.0 371.751968503937
720.0 377.03543307086613
725.0 368.26771653543307
734.0 366.3937007874016
724.0 384.4685039370079
683.0 399.1023622047244
689.0 401.7716535433071
719.0 382.75984251968504
691.0 386.01574803149606
696.0 384.8503937007874
742.0 378.9409448818898
756.0 378.0866141732283
725.0 395.9173228346457
742.0 378.9763779527559
764.0 386.6102362204724
708.0 376.2795275590551
